0.0005065999866928905,119
0.000750600011087954,119
0.0008642000029794872,124
0.0009602000063750893,131
0.00106229999801144,126
0.0011560999846551567,126
0.0012428000045474619,123
0.0013285999884828925,135
0.00141940001049079,140
0.0015029000060167164,135
0.0015863000007811934,125
0.0016706000023987144,112
0.0017871999880298972,108
0.0019045000080950558,99
0.0020118000102229416,115
0.00208760000532493,99
0.0021594999998342246,94
0.0022403000039048493,83
0.0023175000096671283,99
0.0024213999859057367,66
0.002541699999710545,56
0.002644199994392693,54
0.002775800006929785,117
0.003135899984044954,133
0.0032054999901447445,80
0.003265200008172542,77
0.0033257000031881034,72
0.0034118999901693314,127
0.0034713000059127808,70
0.003548699984094128,129
0.0036080999998375773,98
0.0036823999835178256,110
0.0037526999949477613,75
0.003812999988440424,80
0.003886399994371459,109
0.003944800002500415,91
0.003987900010542944,8
0.004068599984748289,107
0.00414249999448657,106
0.004455699992831796,104
0.00545229998533614,107
0.006464000005507842,108
0.008420199999818578,107
0.009464300004765391,107
0.010457800002768636,108
0.011464000010164455,107
0.013401800009887666,107
0.014455800002906471,111
0.015454899985343218,108
0.016461799998069182,108
0.017458899994380772,111
0.019445299985818565,110
0.020455899997614324,111
0.021462100005010143,109
0.022458599996753037,112
0.024420400004601106,110
0.02545670000836253,107
0.026453200000105426,107
0.027451700007077307,107
0.02942169999005273,109
0.030455600004643202,110
0.031455099990125746,108
0.03246159999980591,107
0.034411200002068654,108
0.03545480000320822,108
0.036452600004849955,110
0.03746580000733957,109
0.03940280000097118,110
0.04043759999331087,109
0.041482500004349276,108
0.04250139999203384,105
0.04345669999020174,105
0.04547149999416433,107
0.046454900002572685,104
0.047498200001427904,110
0.04848130000755191,110
0.050476100004743785,109
0.05148900000494905,106
0.05251109998789616,106
0.05350059998454526,103
0.05548000000999309,101
0.0565028999990318,105
0.057473799999570474,100
0.05849779999698512,115
0.060405900003388524,105
0.061503500008257106,111
0.06250870000803843,111
0.06346269999630749,116
0.0645039000082761,116
0.06648169999243692,111
0.06748830000287853,106
0.06848640000680462,109
0.06950079998932779,110
0.07150399999227375,110
0.07250000000931323,113
0.07356009999057278,111
0.07452140000532381,114
0.07643250000546686,113
0.07749090000288561,107
0.07847229999606498,107
0.07948749998467974,107
0.08143399999244139,109
0.08248670000466518,108
0.08354359999066219,105
0.08448809999390505,109
0.08641039999201894,106
0.08747420000145212,108
0.08854739999515004,109
0.08950750000076368,106
0.09048990000155754,105
0.092494100012118,108
0.09348849998787045,105
0.09449359998689033,108
0.09550450000097044,110
0.09746109999832697,108
0.09852669999236241,111
0.09952469999552704,115
0.10050739999860525,110
0.10244260000763461,110
0.10348640001029707,108
0.10449050000170246,109
0.10556419999920763,108
0.10743549998733215,108
0.10846260000835173,108
0.10948549999739043,105
0.11049019999336451,107
0.11148620001040399,106
0.11345100001199171,109
0.11451310000848025,109
0.11546679999446496,109
0.11649909999687225,111
0.11845939999329858,111
0.11950749999959953,109
0.12048610000056215,110
0.12150730000576004,111
0.12350079999305308,108
0.12448629998834804,108
0.12556129999575205,108
0.12655449999147095,109
0.12842659998568706,109
0.1294622999848798,109
0.13050070000463165,106
0.13151820001075976,109
0.13340880000032485,112
0.13448269999935292,109
0.13550309999845922,109
0.1365046999999322,109
0.1374645000032615,108
0.13950339998700656,108
0.1404966000118293,108
0.14152939998893999,106
0.1425057000014931,107
0.14446569999563508,110
0.14550250000320375,112
0.14652169999317266,108
0.14746360000572167,111
0.14946929999860004,111
0.15049920001183636,111
0.1514716999954544,111
0.1524994999927003,112
0.1544309000018984,112
0.1555207000055816,110
0.15650059998733923,108
0.15755410000565462,106
0.15849199998774566,106
0.16048079999745823,109
0.16149900000891648,111
0.16252549999626353,109
0.16346129999146797,108
0.16547109998646192,109
0.16648749998421408,110
0.16747069999109954,109
0.16849740000907332,108
0.1704664999851957,108
0.17153089999919757,107
0.17252419999567792,112
0.1735319999861531,110
0.17540889998781495,110
0.17649710000841878,110
0.17750510000041686,111
0.17857739998726174,108
0.18043089998536743,107
0.1814672999898903,107
0.18250369999441318,105
0.18350839999038726,109
0.18449149999651127,112
0.18650129999150522,111
0.18750709999585524,109
0.18851119998726062,106
0.18952929999795742,109
0.19147839999641292,109
0.19251639998401515,107
0.1934870000113733,103
0.19450280000455678,105
0.1964587999973446,110
0.19750680000288412,111
0.19848530000308529,107
0.1994589999958407,106
0.20145309998770244,106
0.20250990000204183,107
0.20346479999716394,108
0.20453059999272227,109
0.20562639998388477,111
0.20750849999603815,114
0.20850559999234974,114
0.20953279998502694,117
0.2105093999998644,114
0.21248039999045432,109
0.2135058999992907,106
0.21449379998375662,108
0.2154617999913171,105
0.21747080000932328,107
0.21849890000885352,109
0.21946469999966212,109
0.22047589998692274,107
0.22246580000501126,106
0.2234935000014957,110
0.22451569998520426,110
0.22553289998904802,111
0.22740939998766407,111
0.22847689999616705,110
0.22946229999070056,108
0.2304948999953922,108
0.23153679998358712,113
0.23346829999354668,114
0.2345068999857176,110
0.2355047999881208,112
0.23648469999898225,101
