0.0016850000247359276,132
0.0027544000186026096,98
0.0037225999985821545,-21
0.004759600036777556,-79
0.006669000023975968,-102
0.007645200006663799,5
0.008691399998497218,71
0.009746800002176315,103
0.010734600014984608,108
0.012668900017160922,-7
0.01369760005036369,-57
0.01469470001757145,-48
0.01571400003740564,54
0.017658500000834465,97
0.018699700012803078,128
0.019675000046845526,32
0.02069050003774464,-68
0.022638500027824193,-70
0.02364800003124401,-4
0.024678200017660856,67
0.025664900022093207,60
0.026691600040066987,97
0.02867190004326403,31
0.029715500015299767,-37
0.03069899999536574,-83
0.031705900037195534,-46
0.03366220003226772,64
0.034753300016745925,105
0.03569510002853349,133
0.03666330000851303,36
0.03862450004089624,-69
0.03967890003696084,-91
0.040662100014742464,29
0.04168040002696216,103
0.04362720000790432,131
0.04464370000641793,96
0.04569719999562949,-29
0.04667750000953674,-67
0.04767550004180521,-91
0.049677500035613775,28
0.05066540004918352,70
0.051754800020717084,114
0.052697000035550445,73
0.05462950002402067,-1
0.05566100002033636,-76
0.056701800029259175,-54
0.057660499995108694,73
0.05962620000354946,115
0.060676800028886646,115
0.061659400002099574,23
0.06270130001939833,-71
0.0636792000150308,-81
0.06564670003717765,40
0.0666895000031218,83
0.06766010000137612,65
0.06867910001892596,59
0.07064360001822934,-30
0.07165480003459379,-65
0.07269890001043677,-100
0.07373490004101768,-9
0.07465040002716705,62
0.07667270000092685,123
0.07768879999639466,109
0.07866120000835508,8
0.080625600006897,-41
0.08164810005109757,-85
0.08270850003464147,56
0.0836917000124231,127
0.08470810001017526,124
0.08665870002005249,58
0.08766040002228692,-36
0.08870670001488179,-62
0.08970530005171895,-78
0.09163920005084947,12
0.09267450001789257,76
0.09369060001336038,120
0.09467370004858822,50
0.09663879999425262,-28
0.09770400001434609,-73
0.09876730001997203,-59
0.09969160001492128,96
0.1006893000449054,132
0.10268619999988005,126
0.10364460002165288,19
0.1046794000430964,-93
0.10570340004051104,-59
0.10763060004683211,45
0.1087064000312239,112
0.10969050001585856,109
0.11067439999897033,75
0.11263920000055805,-30
0.11370180000085384,-74
0.11469070002203807,-80
0.1156876000459306,29
0.11668450001161546,78
0.11867370002437383,130
0.11965430004056543,91
0.12072260002605617,-16
0.1216938000288792,-59
0.12368330004392192,-46
0.12468800001079217,62
0.12568090000422671,113
0.1266823000041768,120
0.12865220004459843,26
0.12969220004742965,-49
0.13077730004442856,-61
0.1317191999987699,-29
0.13270850002299994,32
0.13471579999895766,60
0.13567670003976673,114
0.13670820003608242,27
0.13767780002672225,-46
0.1397209000424482,-103
0.14073179999832064,-30
0.1416802000021562,94
0.14270750002469867,119
0.14467800001148134,127
0.14566740003647283,3
0.14672280004015192,-90
0.1476935000391677,-56
0.14875819999724627,82
0.1507223999942653,114
0.15169930004049093,122
0.15273210004670545,44
0.15465969999786466,-51
0.15568260004511103,-98
0.1567112000193447,-85
0.15770330000668764,46
0.1586947000469081,74
0.16068480000831187,114
0.16168990003643557,76
0.16271090001100674,-19
0.16371079999953508,-71
0.16564770002150908,-9
0.16669890005141497,79
0.16769230004865676,130
0.16882130003068596,119
0.16973730002064258,9
0.1718341000378132,-69
0.172881500038784,-52
0.1737311000470072,12
0.17472760000964627,61
0.17669789999490604,72
0.1777625000104308,101
0.17868740000994876,7
0.17972390004433692,-48
0.18166260002180934,-90
0.18276230001356453,17
0.18372090003686026,79
0.18476720002945513,122
0.18569990003015846,97
0.18770030001178384,-4
0.1886792000150308,-85
0.1897463000495918,-54
0.190709600050468,86
0.19267540000146255,130
0.19371490000048652,124
0.19470640004146844,21
0.19573490001494065,-62
0.19770190003328025,-98
0.19872360001318157,-62
0.19970779999857768,59
0.20079710002755746,62
0.2026853000279516,101
0.2037074000108987,30
0.2047253000200726,-33
0.2057125000283122,-78
0.20672660000855103,-1
0.2086674000020139,95
0.20973920001415536,125
0.2106942000100389,94
0.21173150005051866,-21
0.21369720000075176,-95
